5.22,4.79,3.74025974025974,1.0,4.86,5.71,5.15,2.8761651131824237,1.2,4.39,1
4.14,4.21,1.8848167539267013,1.0625,1.86,4.22,3.72,4.584905660377358,0.8055555555555556,4.7,0
5.39,5.14,5.529661016949152,1.1290322580645162,4.95,5.2,4.32,3.1931668856767415,1.2758620689655173,3.24,0
5.18,3.72,1.9266055045871557,2.090909090909091,2.31,5.07,4.93,2.9302325581395348,1.3103448275862069,3.87,0
4.17,5.24,5.335413416536662,0.4666666666666667,4.68,3.55,5.3,4.77491961414791,0.6153846153846154,4.6,0
4.94,4.61,2.5174825174825175,1.3103448275862069,2.88,5.28,4.43,4.603580562659847,1.0606060606060606,4.12,0
3.78,5.09,4.178571428571429,0.7105263157894737,4.18,4.01,4.49,4.408783783783783,0.9705882352941176,4.21,1
4.74,3.24,2.2916666666666665,1.64,2.87,4.87,4.57,3.8071065989847717,1.0,3.98,0
5.16,4.81,0.6215469613259668,1.3448275862068966,3.03,4.34,5.64,5.454545454545454,0.8108108108108109,4.4,1
4.04,5.9,4.371428571428571,0.45652173913043476,4.96,3.76,4.99,3.035190615835777,0.5581395348837209,3.31,0
5.2,4.77,3.774193548387097,1.0294117647058822,2.7,5.67,5.13,5.319148936170213,1.1612903225806452,3.72,1
4.24,5.08,3.8983050847457625,0.9411764705882353,6.28,5.38,4.32,4.272997032640949,1.64,4.48,1
5.33,5.21,3.7447988904299585,1.09375,4.27,3.99,4.49,4.591836734693877,0.9428571428571428,4.03,1
4.13,5.21,4.921875,0.45652173913043476,5.9,3.54,5.25,3.883928571428571,0.6410256410256411,3.08,1
5.22,3.68,3.4753661784287617,1.9565217391304348,3.0,5.27,4.27,4.272588055130168,1.3103448275862069,3.56,1
5.97,4.3,5.195007800312013,2.0,5.34,5.2,6.1,4.90521327014218,0.6904761904761905,4.99,1
4.69,4.9,3.153638814016172,0.9705882352941176,3.45,4.61,4.5,4.123989218328841,1.0,4.08,0
4.7,3.28,3.951219512195122,1.5769230769230769,5.32,5.06,5.07,6.9491525423728815,0.9428571428571428,4.97,0
4.88,4.9,4.326923076923077,0.8611111111111112,2.93,5.23,4.36,1.9672131147540983,1.0909090909090908,2.87,0
5.17,4.81,5.692771084337349,1.3793103448275863,3.75,4.87,4.57,4.339035769828927,1.2666666666666666,4.93,1
4.25,5.06,2.3567921440261865,0.9705882352941176,2.28,5.36,4.33,4.350453172205438,1.5769230769230769,3.96,1
4.26,3.7,4.015748031496063,0.8333333333333334,4.21,5.68,5.16,6.545454545454546,1.125,3.62,0
5.38,5.22,6.595744680851064,1.125,8.06,4.01,4.55,4.846153846153846,0.9166666666666666,4.85,0
3.53,5.27,8.538461538461538,0.625,7.89,4.1,4.25,5.188470066518847,1.0303030303030303,5.19,0
5.14,3.75,3.9045553145336225,2.0,3.72,3.88,4.96,5.075187969924812,0.5813953488372093,4.25,1
5.25,3.67,2.2,2.0,2.4,5.24,4.31,3.277310924369748,1.2666666666666666,3.0,1
3.52,4.5,1.910828025477707,0.5714285714285714,3.31,4.35,5.65,4.622356495468278,0.7894736842105263,5.05,0
6.03,4.31,4.14985590778098,2.0454545454545454,4.14,4.18,5.18,4.35,0.4782608695652174,4.29,1
4.68,4.88,4.912280701754386,0.9705882352941176,3.88,4.6,4.49,2.6141078838174274,1.0,1.8,0
4.89,4.53,3.9375,1.0294117647058822,3.57,5.19,6.15,5.979020979020978,0.6744186046511628,4.77,0
3.79,5.05,8.709677419354838,0.7368421052631579,7.16,5.09,4.9,2.8867924528301887,1.3448275862068966,2.41,1
4.68,3.31,2.9198473282442743,1.5185185185185186,3.5,5.06,5.04,4.302788844621514,0.9714285714285714,5.4,1
4.81,4.9,2.278481012658228,0.8378378378378378,2.83,5.23,4.3,4.4189852700491,1.121212121212121,3.54,1
5.23,4.86,3.8876889848812097,1.4137931034482758,2.59,4.91,4.64,3.2911392405063293,1.2258064516129032,4.58,0
4.0,6.09,3.9473684210526314,0.4375,4.5,5.34,4.75,2.123197903014417,1.088235294117647,3.52,0
4.34,5.01,4.584905660377358,1.0,6.21,5.31,4.41,8.357142857142858,1.5185185185185186,8.27,0
4.21,3.75,3.1640625,0.8108108108108109,3.74,5.7,5.1,2.6706231454005933,1.15625,2.52,0
5.48,5.38,4.21875,1.0909090909090908,4.19,4.19,4.66,5.58,0.9444444444444444,4.14,1
3.54,5.39,11.590909090909092,0.6097560975609756,11.2,4.24,4.25,4.043261231281198,1.0606060606060606,4.07,0
5.29,3.73,2.315112540192926,2.0434782608695654,2.73,3.86,5.1,6.206896551724138,0.5681818181818182,7.04,1
5.24,3.66,2.4609375,2.0434782608695654,3.35,5.2,4.32,4.362244897959183,1.2258064516129032,4.98,0
5.97,4.25,1.4932126696832577,2.090909090909091,1.92,4.12,5.13,3.5454545454545454,0.46808510638297873,3.58,1
4.68,4.96,3.8521400778210118,0.9166666666666666,4.45,4.68,4.5,3.636363636363636,1.0606060606060606,5.63,1
4.85,4.59,3.1742738589211617,1.0,2.84,5.25,6.1,0.0,0.6976744186046512,5.4,1
3.81,5.01,3.9027595269382394,0.7631578947368421,3.83,5.06,4.9,5.245398773006134,1.3,12.0,1
4.74,3.32,2.390625,1.5555555555555556,2.1,5.04,5.1,4.455445544554456,0.9444444444444444,4.35,0
4.84,4.87,3.9687055476529154,0.8648648648648649,3.36,5.2,4.34,6.081081081081082,1.088235294117647,5.26,0
5.23,4.87,4.348462664714494,1.3666666666666667,6.02,4.93,4.64,6.113207547169812,1.2580645161290323,4.08,1
3.97,6.1,2.25,0.42857142857142855,2.6,5.36,4.71,6.556291390728477,1.1176470588235294,12.71,0
4.33,5.06,6.387096774193548,0.9714285714285714,4.5,5.35,4.41,3.1702544031311155,1.5555555555555556,4.04,0
4.19,3.75,4.029850746268656,0.7894736842105263,3.65,5.67,5.07,3.6388140161725064,1.1875,3.02,1
5.6,5.41,1.5,1.121212121212121,1.5,4.24,4.79,6.804878048780488,0.918918918918919,5.02,0
3.51,5.37,3.625592417061611,0.5952380952380952,2.78,4.23,4.22,3.214285714285714,1.0909090909090908,3.71,0
5.31,3.7,3.141361256544503,2.0869565217391304,3.42,3.83,5.13,5.542521994134897,0.5555555555555556,4.78,0
5.18,3.63,1.4732142857142856,1.9583333333333333,1.36,5.16,4.27,3.317972350230415,1.2580645161290323,3.89,1
3.47,4.57,2.772511848341232,0.5813953488372093,3.67,4.43,5.54,5.498392282958199,0.7948717948717948,5.73,0
5.96,4.25,3.75,2.1363636363636362,3.97,4.11,5.13,5.195007800312013,0.4583333333333333,5.35,0
4.73,4.99,3.466476462196862,0.9444444444444444,3.68,4.71,4.55,2.8601694915254234,1.0294117647058822,3.47,0
4.93,4.56,3.4615384615384612,1.0285714285714285,3.18,5.2,6.16,4.553928095872171,0.6818181818181818,4.26,0
3.87,5.04,5.268987341772152,0.7894736842105263,3.72,5.09,4.94,3.9198606271777,1.2580645161290323,3.8,0
4.71,3.34,1.4754098360655739,1.5,2.54,5.04,5.07,3.375,0.9722222222222222,3.65,1
4.81,4.94,3.132911392405063,0.8421052631578947,3.92,5.26,4.32,6.458333333333333,1.1176470588235294,4.26,1
5.36,4.82,2.0068610634648367,1.4,1.92,4.7,4.97,4.196891191709844,0.918918918918919,4.87,1
4.29,3.74,3.0708661417322833,0.8157894736842105,2.2,5.24,3.82,2.585499316005472,2.0,3.14,1
5.15,3.61,4.186046511627906,2.0,3.89,3.86,5.04,8.571428571428571,0.7692307692307693,8.06,0
5.96,4.3,3.438538205980066,2.0434782608695654,3.01,5.4,4.73,4.063745019920318,1.1470588235294117,4.69,0
5.41,4.39,2.6052631578947367,1.5925925925925926,3.58,4.73,3.37,2.789256198347107,1.5357142857142858,2.88,1
4.9,4.58,2.564102564102564,1.0,4.63,4.0,6.13,5.661290322580645,0.42,4.73,1
4.38,4.9,3.7748344370860925,0.9459459459459459,4.11,5.08,4.92,4.698205546492659,1.2903225806451613,5.74,1
4.7,4.53,4.492753623188405,1.0588235294117647,4.83,3.48,4.58,5.084745762711864,0.5681818181818182,5.87,1
5.63,5.15,2.679509632224168,1.1515151515151516,4.4,4.29,4.16,1.9402985074626864,1.121212121212121,0.0,1
3.94,5.06,0.0,0.5777777777777777,5.06,5.04,5.08,0.0,0.9459459459459459,4.68,0
